step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
286,TRANSFER,590.79,C000046059,130.68,0.0,C000036090,57772.15,58362.94,0,0
286,PAYMENT,1283.19,C000014811,51881.91,50598.73,C000039620,5905.43,7188.62,0,0
286,PAYMENT,790.88,C000019091,767.87,0.0,C000005808,1046.61,1837.49,0,0
286,CASH_OUT,613.83,C000046740,5640.49,5026.66,C000020019,2280.74,2894.57,0,0
286,CASH_IN,31.04,C000051476,795.98,764.94,C000060889,3494.45,3525.49,0,0
286,CASH_OUT,266.08,C000058141,269.89,3.81,C000010907,9905.19,10171.27,0,0
286,CASH_IN,195.69,C000017047,257.27,61.59,C000040131,283.92,479.61,0,0
286,CASH_IN,3721.27,C000014282,1235.51,0.0,C000002884,182.83,3904.1,0,0
286,CASH_IN,119.62,C000002282,1067.8,948.18,C000041101,9360.15,9479.77,0,0
286,PAYMENT,2176.96,C000006759,153.8,0.0,C000047356,159.81,2336.77,0,0
286,CASH_IN,84.06,C000061230,36592.84,36508.79,C000042863,3563.25,3647.3,0,0
286,PAYMENT,561.1,C000018867,5931.56,5370.46,C000025930,148.21,709.32,0,0
286,CASH_IN,215.35,C000023483,2843.09,2627.74,C000035752,7365.97,7581.32,0,0
286,CASH_OUT,746.17,C000018189,1635.92,889.75,C000004252,4924.52,5670.69,0,0
286,TRANSFER,300.68,C000054554,1528.61,1227.93,C000052910,3082.3,3382.98,0,0
286,CASH_OUT,855.03,C000001737,1334.63,479.6,C000006966,153.78,1008.81,0,0
286,CASH_OUT,47.64,C000023385,1446.19,1398.55,C000034878,4810.07,4857.72,0,0
286,CASH_OUT,424.54,C000044422,9650.4,9225.86,C000064665,541.92,966.46,0,0
286,CASH_OUT,79.75,C000055199,20570.7,20490.96,C000011480,331.84,411.58,0,0
286,CASH_IN,22.78,C000004635,6204.1,6181.32,C000000545,630.46,653.24,0,0
286,CASH_OUT,410.86,C000037764,250.43,0.0,C000045771,16173.45,16584.31,0,0
286,CASH_OUT,1111.44,C000046441,401.79,0.0,C000001951,707.3,1818.74,0,0
286,PAYMENT,4079.28,C000062501,327.79,0.0,C000012989,1887.81,5967.09,0,0
286,PAYMENT,319.89,C000042437,37174.45,36854.57,C000015984,2186.87,2506.75,0,0
286,DEBIT,365.11,C000007022,104.64,0.0,C000055579,526.77,891.88,0,0
286,TRANSFER,1769.33,C000039585,6458.83,4689.5,C000041043,3025.41,4794.75,0,0
286,CASH_OUT,764.43,C000017629,19815.31,19050.88,C000007906,832.89,1597.32,0,0
286,CASH_OUT,495.67,C000035124,1598.88,1103.21,C000039882,5369.11,5864.78,0,0
286,CASH_OUT,237.55,C000007840,4739.22,4501.67,C000062937,204.46,442.01,0,0
286,PAYMENT,1484.09,C000001393,78.07,0.0,C000009088,730.3,2214.39,0,0
286,CASH_OUT,480.94,C000046113,12578.39,12097.45,C000051957,13056.4,13537.34,0,0
286,CASH_OUT,1923.86,C000013256,12824.89,10901.02,C000030318,95.18,2019.05,0,0
286,CASH_IN,983.01,C000027600,7001.35,6018.34,C000013317,263.35,1246.36,0,0
286,CASH_OUT,864.55,C000041809,6674.18,5809.63,C000056748,32360.18,33224.73,0,0
286,DEBIT,51.11,C000050769,1422.42,1371.31,C000010874,166.61,217.72,0,0
286,CASH_IN,867.9,C000031408,25310.06,24442.15,C000035485,534.45,1402.35,0,0
286,CASH_IN,1432.03,C000008629,15207.41,13775.37,C000006263,90.22,1522.25,0,0
286,DEBIT,1346.45,C000055763,363.96,0.0,C000005820,8802.43,10148.88,0,0
286,PAYMENT,33.57,C000024641,2918.47,2884.9,C000013418,168.92,202.49,0,0
286,CASH_OUT,2066.96,C000060720,1018.82,0.0,C000013624,9260.9,11327.86,0,0
286,PAYMENT,122.53,C000008146,1071.4,948.87,C000021640,2132.2,2254.73,0,0
286,CASH_OUT,377.93,C000008977,6153.7,5775.76,C000035187,2853.69,3231.62,0,0
286,CASH_OUT,58702.94,C000010449,31675.96,0.0,C000023186,7117.44,65820.39,0,0
286,PAYMENT,870.27,C000009581,2520.81,1650.53,C000000195,1498.35,2368.62,0,0
286,CASH_IN,3549.94,C000065784,1347.88,0.0,C000009174,3134.98,6684.92,0,0
286,CASH_IN,265.43,C000048758,368.43,103.0,C000026431,214.94,480.37,0,0
286,TRANSFER,458.05,C000037933,1441.47,983.42,C000045093,4028.96,4487.02,0,0
286,PAYMENT,808.77,C000015511,1665.95,857.18,C000007027,3159.43,3968.2,0,0
286,CASH_IN,2161.61,C000023273,6603.16,4441.55,C000050209,14694.29,16855.9,0,0
286,CASH_IN,368.95,C000037638,334.27,0.0,C000037820,5281.32,5650.27,0,0
286,PAYMENT,178.76,C000054992,4369.25,4190.5,C000036259,15595.41,15774.16,0,0
286,PAYMENT,776.46,C000054338,6765.93,5989.47,C000008996,2186.11,2962.57,0,0
286,PAYMENT,802.51,C000030426,1543.85,741.34,C000010131,159.57,962.08,0,0
286,CASH_IN,947.48,C000003895,878.59,0.0,C000031045,742.09,1689.57,0,0
286,PAYMENT,386.99,C000054963,233.65,0.0,C000006036,552.45,939.44,0,0
286,PAYMENT,20.16,C000013600,595.6,575.44,C000000692,775.97,796.13,0,0
286,CASH_OUT,2132.48,C000063592,4942.93,2810.45,C000035117,277.33,2409.81,0,0
286,PAYMENT,2575.96,C000062021,4119.97,1544.01,C000033463,1392.08,3968.04,0,0
286,DEBIT,1195.16,C000066282,2860.88,1665.72,C000052639,3916.5,5111.65,0,0
286,CASH_OUT,2188.42,C000016958,655.49,0.0,C000035591,1418.85,3607.27,0,0
286,CASH_OUT,722.61,C000062090,1000.21,277.6,C000048209,610.94,1333.55,0,0
286,PAYMENT,378.01,C000040977,1901.64,1523.63,C000026013,27.02,405.03,0,0
286,PAYMENT,5733.12,C000005695,4032.9,0.0,C000012313,805.86,6538.98,0,0
286,PAYMENT,294.56,C000035729,2956.64,2662.08,C000051379,6810.23,7104.79,0,0
286,CASH_OUT,8870.7,C000005606,616.87,0.0,C000013526,1164.64,10035.34,0,0
286,PAYMENT,1210.03,C000018092,990.53,0.0,C000065240,1049.5,2259.53,0,0
286,PAYMENT,391.21,C000018221,59.93,0.0,C000013151,771.15,1162.35,0,0
286,CASH_OUT,779.07,C000005865,437.82,0.0,C000054398,5345.42,6124.49,0,0
286,CASH_OUT,757.19,C000047808,2608.49,1851.3,C000030774,3727.68,4484.86,0,0
286,CASH_OUT,1988.67,C000004877,5119.99,3131.33,C000012978,306.75,2295.41,0,0
286,PAYMENT,1826.77,C000038187,6843.45,5016.69,C000009208,420.71,2247.48,0,0
286,PAYMENT,215.2,C000008606,96.43,0.0,C000066564,518.62,733.82,0,0
286,PAYMENT,1050.36,C000011841,336.8,0.0,C000046464,123.41,1173.77,0,0
286,PAYMENT,629.5,C000049705,1154.36,524.85,C000052198,160611.49,161240.99,0,0
286,CASH_OUT,90.9,C000024786,657.44,566.54,C000004215,1005.32,1096.22,0,0
286,CASH_OUT,7892.48,C000021430,105569.02,97676.53,C000005552,877.75,8770.23,0,0
286,CASH_OUT,33888.51,C000025175,6115.26,0.0,C000008793,1741.38,35629.89,0,0
286,CASH_OUT,468.89,C000054734,1990.58,1521.69,C000004673,46250.36,46719.25,0,0
286,TRANSFER,510.24,C000059292,738.95,228.72,C000022763,376.34,886.58,0,0
286,TRANSFER,1962.81,C000018838,2868.71,905.9,C000054847,2001.11,3963.93,0,0
286,PAYMENT,7424.83,C000011300,1182.56,0.0,C000045243,747.99,8172.82,0,0
286,PAYMENT,988.74,C000028266,15407.87,14419.12,C000031036,596.2,1584.95,0,0
286,CASH_OUT,1017.2,C000009201,979.41,0.0,C000007734,6763.45,7780.65,0,0
286,PAYMENT,502.71,C000011686,7595.42,7092.71,C000061512,657.55,1160.27,0,0
286,CASH_OUT,1704.11,C000008025,187.27,0.0,C000037082,2881.04,4585.15,0,0
286,PAYMENT,1133.73,C000016067,4096.4,2962.67,C000064261,204.2,1337.94,0,0
286,CASH_OUT,2694.03,C000009120,8425.63,5731.6,C000006191,32591.57,35285.6,0,0
286,CASH_IN,192.56,C000058556,3314.84,3122.28,C000066659,5945.14,6137.7,0,0
286,CASH_OUT,1452.05,C000049323,4513.9,3061.85,C000044597,7943.35,9395.39,0,0
286,CASH_OUT,811.41,C000047631,4259.76,3448.35,C000038254,21180.4,21991.81,0,0
286,CASH_OUT,21.04,C000004681,652.97,631.93,C000026837,580.97,602.01,0,0
286,CASH_IN,1041.37,C000038362,119416.55,118375.18,C000054853,614.3,1655.67,0,0
286,TRANSFER,203.09,C000027638,713.76,510.67,C000022649,109.65,312.74,0,0
286,CASH_OUT,1209.0,C000014469,2002.59,793.58,C000007441,3097.04,4306.04,0,0
286,DEBIT,864.63,C000012805,345.18,0.0,C000061991,10467.15,11331.78,0,0
286,CASH_IN,2334.79,C000009316,89253.76,86918.96,C000019225,8758.03,11092.82,0,0
286,PAYMENT,251.8,C000045974,1176.84,925.04,C000037627,887.59,1139.39,0,0
286,PAYMENT,2069.64,C000061666,195.99,0.0,C000016032,148.3,2217.94,0,0
286,PAYMENT,1993.85,C000006793,8377.59,6383.73,C000042193,7688.78,9682.63,0,0
286,TRANSFER,373.1,C000006764,6973.36,6600.26,C000031463,77.46,450.55,0,0
286,DEBIT,4419.67,C000020915,250.7,0.0,C000045686,130.61,4550.28,0,0
286,CASH_IN,618.87,C000014907,39455.97,38837.1,C000062922,938.44,1557.31,0,0
286,PAYMENT,91.83,C000011393,989.66,897.83,C000003162,7512.5,7604.33,0,0
286,PAYMENT,602.79,C000041907,1309.97,707.18,C000009743,18866.37,19469.16,0,0
286,PAYMENT,164.44,C000023727,5819.84,5655.4,C000052511,2576.47,2740.9,0,0
286,CASH_OUT,114.74,C000009199,1645.89,1531.15,C000016421,637.31,752.05,0,0
286,PAYMENT,931.86,C000000049,4777.34,3845.48,C000025949,407.4,1339.26,0,0
286,PAYMENT,333.6,C000058014,354.19,20.6,C000056162,662.61,996.21,0,0
286,CASH_IN,88.15,C000008291,2446.14,2358.0,C000000218,5569.94,5658.09,0,0
286,PAYMENT,628.05,C000059147,310.77,0.0,C000041384,1684.06,2312.11,0,0
286,CASH_OUT,463.4,C000045669,70899.81,70436.41,C000048284,604.62,1068.03,0,0
286,CASH_OUT,446.46,C000034283,429.23,0.0,C000008750,2047.93,2494.4,0,0
286,CASH_OUT,167.39,C000063351,709.63,542.23,C000043181,13095.3,13262.69,0,0
286,CASH_OUT,363.72,C000015627,19581.41,19217.7,C000046261,4264.95,4628.67,0,0
286,CASH_OUT,1194.59,C000001504,3381.16,2186.58,C000049499,7684.7,8879.28,0,0
286,CASH_OUT,283.73,C000044363,4556.39,4272.66,C000005921,214.03,497.76,0,0
286,CASH_IN,467.37,C000034804,9788.14,9320.76,C000010083,3201.35,3668.73,0,0
286,CASH_IN,202.3,C000034473,231.88,29.58,C000049405,10945.0,11147.31,0,0
286,CASH_OUT,209.47,C000040990,8828.91,8619.44,C000030353,15488.85,15698.32,0,0
286,PAYMENT,663.52,C000057622,1186.19,522.67,C000037055,207.64,871.16,0,0
286,CASH_IN,234.49,C000042606,279.49,45.0,C000017998,31433.24,31667.73,0,0
286,CASH_OUT,8443.51,C000056080,338.48,0.0,C000004808,6153.63,14597.14,0,0
286,DEBIT,273.73,C000040115,1775.35,1501.63,C000033152,8456.8,8730.53,0,0
286,PAYMENT,102.57,C000063097,2114.04,2011.47,C000065811,337.55,440.12,0,0
286,CASH_OUT,4615.09,C000011157,2969.23,0.0,C000013869,133.68,4748.77,0,0
286,PAYMENT,739.5,C000055911,168.88,0.0,C000033414,876.99,1616.49,0,0
286,CASH_OUT,111.88,C000056563,28191.69,28079.81,C000015942,1808.94,1920.82,0,0
286,CASH_IN,11769.69,C000048963,552.51,0.0,C000047936,905.3,12674.99,0,0
286,TRANSFER,888.2,C000062119,17540.85,16652.64,C000032143,556.05,1444.25,0,0
286,CASH_OUT,878.98,C000051917,709.01,0.0,C000022009,120.07,999.04,0,0
286,CASH_OUT,217.13,C000022310,3259.45,3042.32,C000049878,29.47,246.6,0,0
286,PAYMENT,115.9,C000015995,5196.97,5081.07,C000016532,5317.79,5433.69,0,0
286,PAYMENT,956.44,C000049771,39411.31,38454.87,C000006924,1601.66,2558.09,0,0
286,PAYMENT,990.3,C000000466,1190.02,199.71,C000004249,2732.51,3722.81,0,0
286,CASH_IN,1422.2,C000018514,7787.91,6365.71,C000033498,74.33,1496.54,0,0
286,PAYMENT,1242.98,C000027690,669.81,0.0,C000057944,1127.25,2370.23,0,0
286,CASH_OUT,96.0,C000063692,166.05,70.05,C000050700,3124.78,3220.78,0,0
287,CASH_IN,2811.16,C000012835,840.14,0.0,C000033498,189.58,3000.74,0,0
287,CASH_OUT,1853.04,C000046238,5289.71,3436.67,C000058901,1819.75,3672.79,0,0
287,TRANSFER,123.16,C000053102,988.94,865.78,C000053477,3923.11,4046.27,0,0
287,CASH_OUT,3467.75,C000048420,1486.72,0.0,C000042398,141.36,3609.11,0,0
287,CASH_IN,999.53,C000022042,2131.41,1131.88,C000001556,205962.31,206961.84,0,0
287,TRANSFER,1937.49,C000021853,866.08,0.0,C000021631,169.04,2106.53,0,0
287,PAYMENT,350.89,C000021696,611.24,260.35,C000065906,462.09,812.98,0,0
287,TRANSFER,304.44,C000023066,469.24,164.8,C000059870,2183.72,2488.16,0,0
287,CASH_IN,107.63,C000062709,448.07,340.44,C000063843,4639.8,4747.42,0,0
287,PAYMENT,79.19,C000033624,7316.59,7237.4,C000009420,734.32,813.51,0,0
287,CASH_OUT,754.93,C000058504,7986.31,7231.38,C000028931,14034.02,14788.95,0,0
287,CASH_OUT,1488.39,C000006482,244.04,0.0,C000052815,13.25,1501.64,0,0
287,PAYMENT,908.85,C000017446,5177.56,4268.71,C000064340,6189.98,7098.83,0,0
287,CASH_OUT,351.21,C000045674,3960.11,3608.9,C000036437,4057.45,4408.66,0,0
287,CASH_IN,261.52,C000027619,1847.8,1586.28,C000011366,1817.54,2079.06,0,0
287,PAYMENT,130.26,C000064048,6118.31,5988.05,C000059859,9210.04,9340.29,0,0
287,TRANSFER,947.91,C000005663,11386.74,10438.83,C000046485,1106.63,2054.54,0,0
287,CASH_OUT,2149.68,C000027710,22783.48,20633.8,C000053753,5836.03,7985.72,0,0
287,PAYMENT,1222.03,C000052120,508.98,0.0,C000042736,2058.56,3280.59,0,0
287,TRANSFER,225.07,C000048129,3927.41,3702.34,C000003017,11076.75,11301.82,0,0
287,PAYMENT,575.79,C000056915,2994.95,2419.16,C000040472,260.76,836.56,0,0
287,CASH_OUT,49399.74,C000058683,1693.97,0.0,C000005334,29530.27,78930.01,0,0
287,CASH_OUT,2116.07,C000041831,3843.25,1727.18,C000028072,6900.63,9016.7,0,0
287,CASH_OUT,794.44,C000011878,4809.0,4014.55,C000039665,8591.36,9385.8,0,0
287,CASH_OUT,2102.77,C000009717,5723.49,3620.72,C000019385,261.76,2364.53,0,0
287,PAYMENT,135.4,C000061494,495.15,359.75,C000050002,3877.03,4012.43,0,0
287,PAYMENT,197.78,C000004077,4372.83,4175.06,C000005769,3217.1,3414.87,0,0
287,CASH_OUT,36180.48,C000014593,36180.48,0.0,C000052568,15707.68,51888.16,1,0
287,PAYMENT,2781.3,C000061746,26955.87,24174.57,C000036630,18603.9,21385.2,0,0
287,PAYMENT,280.99,C000020957,28969.68,28688.69,C000011267,2086.42,2367.4,0,0
287,PAYMENT,751.67,C000015236,423.76,0.0,C000049250,1770.52,2522.19,0,0
287,PAYMENT,4935.59,C000037463,1257.29,0.0,C000016514,763.86,5699.45,0,0
287,PAYMENT,453.66,C000030160,3853.24,3399.58,C000061589,464.62,918.27,0,0
287,CASH_IN,895.44,C000033299,2959.32,2063.89,C000061689,839.7,1735.14,0,0
287,CASH_OUT,6012.55,C000066447,361.02,0.0,C000058693,1033.5,7046.05,0,0
287,DEBIT,4088.25,C000066434,5069.94,981.69,C000066266,4161.83,8250.08,0,0
287,DEBIT,497.88,C000000580,1984.65,1486.77,C000059562,793.41,1291.29,0,0
287,TRANSFER,258.27,C000049341,1480.02,1221.75,C000048043,2207.2,2465.46,0,0
287,CASH_IN,599.84,C000010192,1795.78,1195.95,C000019186,936.38,1536.22,0,0
287,TRANSFER,702.72,C000014841,5732.05,5029.33,C000060246,819.8,1522.53,0,0
287,CASH_IN,412.7,C000039731,1284.22,871.52,C000010160,612.72,1025.42,0,0
287,CASH_OUT,493.23,C000037946,301.5,0.0,C000011488,25190.07,25683.3,0,0
287,CASH_IN,187.51,C000031390,2477.54,2290.03,C000042843,26633.16,26820.66,0,0
287,CASH_IN,106.84,C000055544,884.89,778.06,C000020615,1963.72,2070.56,0,0
287,PAYMENT,749.21,C000016271,431.76,0.0,C000019291,559.37,1308.58,0,0
287,DEBIT,1318.7,C000016498,2534.46,1215.75,C000006812,276.46,1595.16,0,0
287,PAYMENT,594.19,C000028617,3170.96,2576.77,C000024140,288.27,882.47,0,0
287,PAYMENT,416.93,C000051434,802.68,385.76,C000012103,656.55,1073.48,0,0
287,CASH_OUT,377.02,C000009820,15217.46,14840.44,C000064228,5853.87,6230.89,0,0
287,CASH_OUT,2110.16,C000020932,334.85,0.0,C000036957,643.78,2753.94,0,0
287,CASH_IN,5624.92,C000017062,2825.42,0.0,C000061159,2387.61,8012.54,0,0
287,CASH_IN,848.36,C000059000,1714.5,866.13,C000058194,1533.94,2382.3,0,0
287,CASH_OUT,493.4,C000051338,450.81,0.0,C000004530,2765.81,3259.21,0,0
287,TRANSFER,497.03,C000008169,59233.49,58736.47,C000049251,2386.53,2883.56,0,0
287,CASH_IN,301.2,C000062210,1321.9,1020.7,C000012867,313.07,614.28,0,0
287,CASH_IN,4753.2,C000009555,4238.41,0.0,C000059943,1809.84,6563.03,0,0
287,CASH_IN,947.51,C000015835,6532.24,5584.73,C000047829,10463.81,11411.32,0,0
287,PAYMENT,249.25,C000024488,1948.38,1699.13,C000006064,119.82,369.07,0,0
287,CASH_OUT,61.98,C000014479,11133.95,11071.98,C000028228,130.43,192.4,0,0
287,CASH_OUT,1406.67,C000031856,11265.98,9859.31,C000043282,5815.3,7221.97,0,0
287,CASH_OUT,2501.84,C000054523,38097.36,35595.52,C000044143,1619.79,4121.63,0,0
287,DEBIT,2780.08,C000011131,2952.54,172.46,C000029749,803.92,3583.99,0,0
287,CASH_IN,185.56,C000000929,1290.43,1104.87,C000037373,7283.6,7469.15,0,0
287,CASH_IN,1288.44,C000008640,5471.96,4183.53,C000063719,386.76,1675.19,0,0
287,PAYMENT,1751.12,C000002048,14043.27,12292.16,C000031235,12189.32,13940.44,0,0
287,CASH_IN,2129.41,C000024674,7909.4,5779.99,C000036360,460.37,2589.79,0,0
287,PAYMENT,3192.87,C000010096,10867.15,7674.28,C000063238,781.0,3973.86,0,0
287,PAYMENT,144.73,C000035224,19566.0,19421.27,C000064985,3712.81,3857.53,0,0
287,PAYMENT,106.37,C000065744,2630.13,2523.76,C000056862,2261.05,2367.42,0,0
287,DEBIT,535.68,C000020385,2461.21,1925.53,C000018381,2052.38,2588.06,0,0
287,CASH_IN,649.95,C000033615,12249.53,11599.57,C000040700,696.1,1346.06,0,0
287,PAYMENT,2530.8,C000035223,5621.95,3091.15,C000045075,2554.55,5085.35,0,0
287,CASH_OUT,74.97,C000022674,49793.3,49718.33,C000015689,595.1,670.07,0,0
287,PAYMENT,1068.05,C000026440,126.2,0.0,C000011567,7011.2,8079.25,0,0
287,CASH_OUT,806.47,C000059336,2365.46,1558.98,C000064837,2051.13,2857.6,0,0
287,CASH_OUT,597.61,C000053578,2844.13,2246.53,C000006416,24082.21,24679.81,0,0
287,TRANSFER,248.78,C000058208,1032.47,783.7,C000010249,395.29,644.07,0,0
287,PAYMENT,2520.1,C000022418,4308.01,1787.91,C000029150,300.91,2821.01,0,0
287,PAYMENT,219.68,C000054163,6298.37,6078.69,C000060238,260.33,480.01,0,0
287,CASH_OUT,623.63,C000057134,302.48,0.0,C000019297,26659.43,27283.07,0,0
287,CASH_OUT,353.06,C000056337,3958.14,3605.08,C000062840,1190.62,1543.68,0,0
287,CASH_OUT,304.5,C000061364,1624.58,1320.07,C000062302,1402.11,1706.62,0,0
287,PAYMENT,366.57,C000050319,4453.85,4087.28,C000006056,23524.95,23891.52,0,0
287,TRANSFER,1805.33,C000016383,1066.85,0.0,C000023061,9586.75,11392.08,0,0
287,PAYMENT,116.64,C000058159,3365.11,3248.47,C000038086,21960.67,22077.31,0,0
287,CASH_OUT,29.36,C000026687,1962.32,1932.96,C000061377,1851.13,1880.48,0,0
287,CASH_OUT,294.6,C000056624,17069.27,16774.67,C000023818,1222.42,1517.02,0,0
287,CASH_OUT,93.8,C000023701,1022.78,928.98,C000028965,6533.84,6627.64,0,0
287,CASH_IN,3439.96,C000001010,569.56,0.0,C000034413,19116.18,22556.14,0,0
287,CASH_OUT,2542.31,C000050974,686.45,0.0,C000032339,4951.5,7493.81,0,0
287,PAYMENT,1788.65,C000023685,12750.21,10961.56,C000060747,469.24,2257.89,0,0
287,CASH_OUT,9011.42,C000045192,3435.02,0.0,C000042605,2389.47,11400.89,0,0
287,PAYMENT,185.49,C000019184,499.81,314.32,C000037487,646.01,831.5,0,0
287,PAYMENT,309.19,C000040881,5535.02,5225.83,C000036636,987.2,1296.38,0,0
287,CASH_IN,27.9,C000042291,1936.2,1908.31,C000050938,4392.68,4420.57,0,0
287,PAYMENT,1437.12,C000027911,1837.16,400.04,C000050397,38.27,1475.38,0,0
287,CASH_OUT,1062.21,C000000363,19871.22,18809.01,C000000165,48831.81,49894.02,0,0
287,PAYMENT,1228.03,C000063991,15704.9,14476.88,C000057076,567.44,1795.46,0,0
287,DEBIT,679.55,C000039307,639.46,0.0,C000007917,197.24,876.78,0,0
287,CASH_OUT,1526.15,C000033490,13234.61,11708.45,C000018512,1048.28,2574.44,0,0
287,CASH_OUT,384.61,C000030634,16365.26,15980.65,C000034044,685.05,1069.66,0,0
287,CASH_OUT,776.92,C000050214,3156.06,2379.14,C000030159,30803.96,31580.88,0,0
287,CASH_OUT,1546.08,C000053533,3232.83,1686.76,C000043190,3215.38,4761.46,0,0
287,CASH_OUT,17000.4,C000045793,17000.4,0.0,C000013428,1718.2,18718.6,1,0
287,PAYMENT,1073.62,C000047394,1218.01,144.39,C000014437,2383.03,3456.65,0,0
287,CASH_OUT,206.92,C000062648,284.34,77.41,C000004265,323.56,530.48,0,0
287,PAYMENT,1022.09,C000016073,87360.35,86338.25,C000054831,8208.73,9230.82,0,0
287,CASH_OUT,329.12,C000004186,3823.28,3494.16,C000025570,231.78,560.89,0,0
287,CASH_OUT,760.02,C000051621,661.26,0.0,C000040555,2412.29,3172.31,0,0
287,PAYMENT,10105.72,C000060787,2330.11,0.0,C000043959,5762.15,15867.87,0,0
287,PAYMENT,120.22,C000065123,154.86,34.64,C000021610,5297.63,5417.85,0,0
287,PAYMENT,852.66,C000009128,11109.94,10257.28,C000014448,1064.57,1917.23,0,0
287,CASH_OUT,1961.06,C000057558,2633.69,672.63,C000058110,33810.91,35771.97,0,0
287,CASH_IN,1676.23,C000055924,12036.85,10360.63,C000010376,2074.15,3750.38,0,0
287,CASH_IN,310.6,C000064517,1202.11,891.51,C000017189,2641.4,2952.0,0,0
287,PAYMENT,1443.27,C000024941,491.11,0.0,C000026515,3767.5,5210.77,0,0
287,PAYMENT,276.78,C000043126,2597.6,2320.82,C000047725,1457.03,1733.81,0,0
287,PAYMENT,744.86,C000052102,29654.52,28909.66,C000046586,2764.12,3508.98,0,0
287,CASH_OUT,1683.47,C000051710,4928.11,3244.64,C000033694,82.89,1766.36,0,0
287,PAYMENT,4430.25,C000057577,13472.06,9041.81,C000019060,3845.96,8276.2,0,0
287,PAYMENT,295.64,C000032943,15793.22,15497.58,C000057898,1143.63,1439.27,0,0
287,CASH_OUT,12958.52,C000019675,15137.01,0.0,C000013932,2740.67,15699.19,1,0
287,CASH_IN,59.49,C000026788,10995.26,10935.77,C000010275,5230.53,5290.02,0,0
287,CASH_IN,684.27,C000019064,1228.16,543.88,C000002772,7097.9,7782.17,0,0
287,PAYMENT,1097.65,C000051640,1758.27,660.62,C000021531,3488.02,4585.67,0,0
287,PAYMENT,4292.45,C000020983,1489.91,0.0,C000004566,1317.89,5610.34,0,0
287,CASH_IN,121.6,C000016466,37747.2,37625.61,C000052343,2736.13,2857.72,0,0
287,CASH_OUT,668.87,C000043928,1348.01,679.13,C000006989,20553.71,21222.58,0,0
287,CASH_OUT,287.15,C000009321,5286.52,4999.38,C000053159,3966.09,4253.23,0,0
287,TRANSFER,130.96,C000042108,2437.36,2306.4,C000022186,1031.87,1162.83,0,0
287,PAYMENT,510.08,C000022289,1659.09,1149.01,C000006290,8046.69,8556.78,0,0
287,DEBIT,942.89,C000003328,9683.75,8740.86,C000061887,686.89,1629.78,0,0
287,CASH_OUT,230.24,C000028157,9643.14,9412.9,C000007081,5866.9,6097.13,0,0
287,PAYMENT,89.61,C000006291,4352.82,4263.21,C000023536,525.74,615.36,0,0
287,CASH_OUT,283.51,C000054163,240.05,0.0,C000055364,1657.68,1941.19,0,0
287,CASH_OUT,90.16,C000032475,13001.23,12911.07,C000011910,7055.24,7145.4,0,0
287,PAYMENT,331.38,C000029856,11237.8,10906.42,C000055999,882.73,1214.1,0,0
287,CASH_IN,1271.91,C000059071,4068.43,2796.53,C000062092,497.04,1768.94,0,0
287,CASH_OUT,662.01,C000009324,414.16,0.0,C000003342,537.63,1199.64,0,0
287,CASH_OUT,3725.23,C000052498,38201.84,0.0,C000000295,3306.34,7031.58,1,0
287,CASH_OUT,1691.09,C000038854,139.56,0.0,C000052831,3871.23,5562.32,0,0
287,CASH_OUT,2891.23,C000036984,14220.97,11329.74,C000025858,1520.06,4411.28,0,0
287,PAYMENT,1081.62,C000026347,924.91,0.0,C000020495,401.49,1483.11,0,0
287,CASH_IN,1552.96,C000046009,5668.81,4115.85,C000027943,557.34,2110.3,0,0
287,CASH_OUT,510.16,C000014537,3063.73,2553.58,C000003492,4659.73,5169.89,0,0
287,CASH_OUT,199.52,C000032801,66482.85,66283.33,C000008090,782.8,982.32,0,0
287,CASH_OUT,5836.6,C000055117,909.93,0.0,C000042381,749.52,6586.12,0,0
287,PAYMENT,519.34,C000042675,78787.14,78267.8,C000041487,3452.63,3971.97,0,0
287,PAYMENT,431.75,C000062459,771.91,340.16,C000064048,12211.27,12643.03,0,0
287,CASH_OUT,15257.08,C000034987,2971.51,0.0,C000014861,14189.9,29446.98,0,0
287,CASH_IN,327.07,C000026532,7397.9,7070.83,C000061156,107.18,434.25,0,0
287,CASH_IN,793.81,C000021633,1718.23,924.42,C000020463,2276.29,3070.1,0,0
287,DEBIT,1367.12,C000005093,640.62,0.0,C000025209,10672.75,12039.87,0,0
287,CASH_OUT,2860.97,C000018289,6436.19,3575.22,C000054246,1066.7,3927.67,0,0
287,DEBIT,226.99,C000065332,2386.9,2159.91,C000023686,371.02,598.01,0,0
287,TRANSFER,2878.55,C000033116,281389.19,278510.63,C000061389,162960.2,165838.75,0,0
287,PAYMENT,293.61,C000004835,6173.13,5879.53,C000066279,2275.0,2568.61,0,0
287,CASH_IN,175.91,C000021560,12528.01,12352.1,C000024918,1224.93,1400.84,0,0
287,CASH_IN,4451.03,C000066427,1717.27,0.0,C000002249,390.87,4841.9,0,0
287,DEBIT,342.87,C000015490,1531.95,1189.08,C000008976,6384.65,6727.52,0,0
287,CASH_OUT,2830.56,C000051524,588.54,0.0,C000050281,14605.99,17436.55,0,0
287,CASH_IN,566.83,C000019681,2789.85,2223.03,C000064066,1358.12,1924.95,0,0
287,PAYMENT,2951.44,C000063511,10382.1,7430.66,C000046463,75.75,3027.19,0,0
